City,Time,O3,PM2.5,PM10,CO,SO2,NO2,Temp,RHum,WSpd,O3_P1,O3_P4,O3_P8,O3_P24,PM2.5_P1,PM2.5_P4,PM2.5_P8,PM2.5_P24
Bangkok,2019-11-19 18:00:00+00:00,0.011,,52.0,0.23,0.001,0.018,27.5,66.0,1.8,0.014,0.015,0.023,0.0205,,,,
Bangkok,2019-11-19 19:00:00+00:00,0.014,,51.5,0.195,0.001,0.013499999999999998,27.2,69.0,1.8,0.017,0.011,0.03,0.032,,,,
Bangkok,2019-11-19 20:00:00+00:00,0.017,,51.0,0.16,0.001,0.009,26.8,71.0,0.0,0.016,0.011,0.032,0.035,,,,
Bangkok,2019-11-19 21:00:00+00:00,0.016,,50.0,0.18,0.001,0.012,26.2,71.0,1.8,0.015,0.017,0.041,0.036,,,,
Bangkok,2019-11-19 22:00:00+00:00,0.015,,49.0,0.19,0.0,0.013,26.3,73.0,1.8,0.011,0.023,0.041,0.032,,,,
Bangkok,2019-11-19 23:00:00+00:00,0.011,,48.0,0.27,0.0,0.021,26.0,74.0,1.8,0.011,0.03,0.035,0.018,,,,
Bangkok,2019-11-20 00:00:00+00:00,0.011,,46.0,0.34,0.001,0.023,25.5,72.0,3.6,0.017,0.032,0.035,0.02,,,,
Bangkok,2019-11-20 01:00:00+00:00,0.017,,43.0,0.32,0.001,0.022,27.2,67.0,1.8,0.023,0.041,0.034,0.025,,,,
Bangkok,2019-11-20 02:00:00+00:00,0.023,,41.0,0.23,0.001,0.018,28.9,61.0,3.7,0.03,0.041,0.03,0.036,,,,
Bangkok,2019-11-20 03:00:00+00:00,0.03,,40.0,0.16,0.0,0.016,30.0,54.0,1.8,0.032,0.035,0.02,0.031,,,,
Bangkok,2019-11-20 04:00:00+00:00,0.032,,41.0,0.2,0.0,0.015,31.5,51.0,5.5,0.041,0.035,0.017,0.046,,,,
Bangkok,2019-11-20 05:00:00+00:00,0.041,,41.0,0.15,0.001,0.014,32.3,48.0,5.5,0.041,0.034,0.011,0.055,,,,
Bangkok,2019-11-20 06:00:00+00:00,0.041,,40.0,0.15,0.001,0.011,32.5,52.0,1.8,0.035,0.03,0.008,0.052,,,,
Bangkok,2019-11-20 07:00:00+00:00,0.035,,41.0,0.19,0.001,0.015,33.1,44.0,3.7,0.035,0.02,0.002,0.059,,,,
Bangkok,2019-11-20 08:00:00+00:00,0.035,,41.0,0.2,0.001,0.014,33.1,45.0,3.7,0.034,0.017,0.006,0.054,,,,
Bangkok,2019-11-20 09:00:00+00:00,0.034,,41.0,0.21,0.0,0.015,32.6,50.0,5.4,0.03,0.011,0.009,0.045,,,,
Bangkok,2019-11-20 10:00:00+00:00,0.03,,41.0,0.26,0.0,0.016,32.0,51.0,1.8,0.02,0.008,0.0205,0.039,,,,
Bangkok,2019-11-20 11:00:00+00:00,0.02,,40.0,0.33,0.0,0.024,31.0,54.0,1.8,0.017,0.002,0.032,0.037,,,,
Bangkok,2019-11-20 12:00:00+00:00,0.017,,40.0,0.38,0.0,0.029,30.4,51.0,3.6,0.011,0.006,0.035,0.026,,,,
Bangkok,2019-11-20 13:00:00+00:00,0.011,,40.0,0.43,0.001,0.034,29.3,62.0,0.0,0.008,0.009,0.036,0.018,,,,
Bangkok,2019-11-20 14:00:00+00:00,0.008,,40.0,0.43,0.001,0.037,28.9,63.0,0.0,0.002,0.0205,0.032,0.011,,,,
Bangkok,2019-11-20 15:00:00+00:00,0.002,,39.0,0.5,0.001,0.045,27.5,63.0,3.6,0.006,0.032,0.018,0.018,,,,
Bangkok,2019-11-20 16:00:00+00:00,0.006,,39.0,0.38,0.0,0.039,28.3,63.0,0.0,0.009,0.035,0.02,0.021,,,,
Bangkok,2019-11-20 17:00:00+00:00,0.009,,39.0,0.34,0.0,0.034,27.8,65.0,0.0,0.0205,0.036,0.025,0.0195,,,,
Bangkok,2019-11-20 18:00:00+00:00,0.0205,,39.0,0.315,0.0005,0.0225,26.7,64.0,3.6,0.032,0.032,0.036,0.018,,,,
Bangkok,2019-11-20 19:00:00+00:00,0.032,,39.0,0.29,0.001,0.011,26.4,68.0,1.8,0.035,0.018,0.031,0.021,,,,
Bangkok,2019-11-20 20:00:00+00:00,0.035,,39.0,0.29,0.0,0.01,26.0,69.0,1.8,0.036,0.02,0.046,0.02,,,,
Bangkok,2019-11-20 21:00:00+00:00,0.036,,38.0,0.29,0.0,0.01,25.8,68.0,13.0,0.032,0.025,0.055,0.027,,,,
Bangkok,2019-11-20 22:00:00+00:00,0.032,,38.0,0.32,0.0,0.012,25.6,70.0,1.8,0.018,0.036,0.052,0.028,,,,
Bangkok,2019-11-20 23:00:00+00:00,0.018,,39.0,0.51,0.001,0.029,25.4,70.0,1.8,0.02,0.031,0.059,0.016,,,,
Bangkok,2019-11-21 00:00:00+00:00,0.02,,39.0,0.54,0.001,0.031,24.7,73.0,0.0,0.025,0.046,0.054,0.018,,,,
Bangkok,2019-11-21 01:00:00+00:00,0.025,,39.0,0.48,0.001,0.031,26.8,64.0,3.7,0.036,0.055,0.045,0.02,,,,
Bangkok,2019-11-21 02:00:00+00:00,0.036,,40.0,0.35,0.001,0.021,28.5,59.0,3.7,0.031,0.052,0.039,0.029,,,,
Bangkok,2019-11-21 03:00:00+00:00,0.031,,40.0,0.33,0.001,0.036,30.3,51.0,3.6,0.046,0.059,0.037,0.038,,,,
Bangkok,2019-11-21 04:00:00+00:00,0.046,,40.0,0.29,0.001,0.021,31.2,50.0,3.7,0.055,0.054,0.026,0.04,,,,
Bangkok,2019-11-21 05:00:00+00:00,0.055,,40.0,0.23,0.001,0.017,32.1,48.0,5.5,0.052,0.045,0.018,0.05,,,,
Bangkok,2019-11-21 06:00:00+00:00,0.052,,40.0,0.27,0.001,0.021,33.5,47.0,7.6,0.059,0.039,0.011,0.048,,,,
Bangkok,2019-11-21 07:00:00+00:00,0.059,,40.0,0.24,0.0,0.012,33.0,44.0,3.7,0.054,0.037,0.018,0.043,,,,
Bangkok,2019-11-21 08:00:00+00:00,0.054,,40.0,0.27,0.001,0.02,33.0,45.0,3.7,0.045,0.026,0.021,0.034,,,,
Bangkok,2019-11-21 09:00:00+00:00,0.045,,40.0,0.36,0.001,0.026,32.2,46.0,5.4,0.039,0.018,0.0195,0.038,,,,
Bangkok,2019-11-21 10:00:00+00:00,0.039,,41.0,0.43,0.001,0.028,32.1,50.0,1.8,0.037,0.011,0.018,0.035,,,,
Bangkok,2019-11-21 11:00:00+00:00,0.037,,41.0,0.41,0.0,0.022,31.1,53.0,0.0,0.026,0.018,0.021,0.02,,,,
Bangkok,2019-11-21 12:00:00+00:00,0.026,,41.0,0.51,0.001,0.029,30.0,53.0,3.6,0.018,0.021,0.02,0.005,,,,
Bangkok,2019-11-21 13:00:00+00:00,0.018,,41.0,0.56,0.001,0.037,29.2,61.0,0.0,0.011,0.0195,0.027,0.002,,,,
Bangkok,2019-11-21 14:00:00+00:00,0.011,,42.0,0.56,0.001,0.044,28.7,63.0,0.0,0.018,0.018,0.028,0.009,,,,
Bangkok,2019-11-21 15:00:00+00:00,0.018,,42.0,0.41,0.002,0.03,27.8,61.0,0.0,0.021,0.021,0.016,0.009,,,,
Bangkok,2019-11-21 16:00:00+00:00,0.021,,42.0,0.37,0.001,0.022,27.9,65.0,0.0,0.0195,0.02,0.018,0.0055,,,,
Bangkok,2019-11-21 17:00:00+00:00,0.0195,,42.5,0.38,0.001,0.024,27.5,66.0,0.0,0.018,0.027,0.02,0.002,,,,
Bangkok,2019-11-21 18:00:00+00:00,0.018,,43.0,0.39,0.001,0.026,26.8,62.0,1.8,0.021,0.028,0.029,0.004,,,,
Bangkok,2019-11-21 19:00:00+00:00,0.021,,43.0,0.36,0.001,0.019,26.4,67.0,0.0,0.02,0.016,0.038,0.005,,,,
Bangkok,2019-11-21 20:00:00+00:00,0.02,,43.0,0.35,0.001,0.02,26.1,69.0,0.0,0.027,0.018,0.04,0.001,,,,
Bangkok,2019-11-21 21:00:00+00:00,0.027,,44.0,0.33,0.001,0.016,26.0,62.0,1.8,0.028,0.02,0.05,0.002,,,,
Bangkok,2019-11-21 22:00:00+00:00,0.028,,45.0,0.32,0.001,0.015,25.5,71.0,0.0,0.016,0.029,0.048,0.002,,,,
Bangkok,2019-11-21 23:00:00+00:00,0.016,,45.0,0.53,0.001,0.03,25.2,72.0,0.0,0.018,0.038,0.043,0.002,,,,
Bangkok,2019-11-22 00:00:00+00:00,0.018,,45.0,0.54,0.001,0.033,25.0,72.0,1.8,0.02,0.04,0.034,0.004,,,,
Bangkok,2019-11-22 01:00:00+00:00,0.02,,45.0,0.55,0.001,0.045,26.9,62.0,1.8,0.029,0.05,0.038,0.012,,,,
Bangkok,2019-11-22 02:00:00+00:00,0.029,,45.0,0.4,0.001,0.032,28.7,57.0,1.8,0.038,0.048,0.035,0.02,,,,
Bangkok,2019-11-22 03:00:00+00:00,0.038,,45.0,0.34,0.001,0.027,31.0,54.0,3.6,0.04,0.043,0.02,0.031,,,,
Bangkok,2019-11-22 04:00:00+00:00,0.04,,45.0,0.77,0.001,0.012,31.4,51.0,3.7,0.05,0.034,0.005,0.04,,,,
Bangkok,2019-11-22 05:00:00+00:00,0.05,,45.0,0.44,0.001,0.016,32.3,48.0,3.7,0.048,0.038,0.002,0.042,,,,
Bangkok,2019-11-22 06:00:00+00:00,0.048,,45.0,0.33,0.0,0.012,32.5,50.0,5.4,0.043,0.035,0.009,0.049,,,,
Bangkok,2019-11-22 07:00:00+00:00,0.043,,44.0,0.34,0.0,0.016,33.3,45.0,3.7,0.034,0.02,0.009,0.054,,,,
Bangkok,2019-11-22 08:00:00+00:00,0.034,,44.0,0.46,0.001,0.025,33.2,45.0,1.8,0.038,0.005,0.0055,0.055,,,,
Bangkok,2019-11-22 09:00:00+00:00,0.038,,44.0,0.36,0.0,0.016,32.3,41.0,3.6,0.035,0.002,0.002,0.062,,,,
Bangkok,2019-11-22 10:00:00+00:00,0.035,,44.0,0.43,0.0,0.017,31.9,50.0,0.0,0.02,0.009,0.004,0.04,,,,
Bangkok,2019-11-22 11:00:00+00:00,0.02,,43.0,0.59,0.0,0.033,30.8,54.0,0.0,0.005,0.009,0.005,0.03,,,,
Bangkok,2019-11-22 12:00:00+00:00,0.005,,43.0,0.85,0.001,0.048,29.0,60.0,0.0,0.002,0.0055,0.001,0.022,,,,
Bangkok,2019-11-22 13:00:00+00:00,0.002,,43.0,1.7,0.004,0.072,29.0,59.0,0.0,0.009,0.002,0.002,0.007,,,,
Bangkok,2019-11-22 14:00:00+00:00,0.009,,45.0,1.28,0.003,0.067,28.4,62.0,0.0,0.009,0.004,0.002,0.003,,,,
Bangkok,2019-11-22 15:00:00+00:00,0.009,,47.0,1.04,0.003,0.061,27.9,61.0,0.0,0.0055,0.005,0.002,0.003,,,,
Bangkok,2019-11-22 16:00:00+00:00,0.0055,,49.5,1.21,0.0035,0.0695,27.1,68.0,0.0,0.002,0.001,0.004,0.003,,,,
Bangkok,2019-11-22 17:00:00+00:00,0.002,,52.0,1.38,0.004,0.078,26.7,70.0,0.0,0.004,0.002,0.012,0.006,,,,
Bangkok,2019-11-22 18:00:00+00:00,0.004,,54.0,1.08,0.002,0.068,27.0,64.0,0.0,0.005,0.002,0.02,0.014,,,,
Bangkok,2019-11-22 19:00:00+00:00,0.005,,55.0,0.99,0.001,0.057,26.2,67.0,0.0,0.001,0.002,0.031,0.01,,,,
Bangkok,2019-11-22 20:00:00+00:00,0.001,,57.0,1.1,0.001,0.059,25.7,70.0,0.0,0.002,0.004,0.04,0.004,,,,
Bangkok,2019-11-22 21:00:00+00:00,0.002,,58.0,0.8,0.001,0.039,26.0,69.0,0.0,0.002,0.012,0.042,0.004,,,,
Bangkok,2019-11-22 22:00:00+00:00,0.002,,59.0,0.86,0.001,0.033,25.4,72.0,0.0,0.002,0.02,0.049,0.009,,,,
Bangkok,2019-11-22 23:00:00+00:00,0.002,,59.0,1.0,0.001,0.035,25.1,73.0,0.0,0.004,0.031,0.054,0.005,,,,
Bangkok,2019-11-23 00:00:00+00:00,0.004,,60.0,0.99,0.003,0.049,25.5,72.0,0.0,0.012,0.04,0.055,0.008,,,,
Bangkok,2019-11-23 01:00:00+00:00,0.012,,61.0,0.63,0.003,0.043,27.1,65.0,0.0,0.02,0.042,0.062,0.016,,,,
Bangkok,2019-11-23 02:00:00+00:00,0.02,,61.0,0.52,0.002,0.029,28.9,59.0,1.8,0.031,0.049,0.04,0.028,,,,
Bangkok,2019-11-23 03:00:00+00:00,0.031,,61.0,0.41,0.001,0.023,31.7,50.0,0.0,0.04,0.054,0.03,0.039,,,,
Bangkok,2019-11-23 04:00:00+00:00,0.04,,61.0,0.34,0.001,0.017,31.8,50.0,1.8,0.042,0.055,0.022,0.046,,,,
Bangkok,2019-11-23 05:00:00+00:00,0.042,,61.0,0.38,0.001,0.021,32.6,47.0,3.7,0.049,0.062,0.007,0.054,,,,
Bangkok,2019-11-23 06:00:00+00:00,0.049,,62.0,0.39,0.001,0.025,33.5,38.0,7.6,0.054,0.04,0.003,0.052,,,,
Bangkok,2019-11-23 07:00:00+00:00,0.054,,62.0,0.41,0.001,0.024,33.7,42.0,1.8,0.055,0.03,0.003,0.049,,,,
Bangkok,2019-11-23 08:00:00+00:00,0.055,,62.0,0.56,0.001,0.026,33.5,42.0,1.8,0.062,0.022,0.003,0.054,,,,
Bangkok,2019-11-23 09:00:00+00:00,0.062,,63.0,0.58,0.001,0.025,32.6,39.0,5.4,0.04,0.007,0.006,0.05,,,,
Bangkok,2019-11-23 10:00:00+00:00,0.04,,64.0,0.98,0.001,0.054,32.1,45.0,1.8,0.03,0.003,0.014,0.034,,,,
Bangkok,2019-11-23 11:00:00+00:00,0.03,,65.0,1.18,0.001,0.059,31.0,49.0,0.0,0.022,0.003,0.01,0.038,,,,
Bangkok,2019-11-23 12:00:00+00:00,0.022,,66.0,1.14,0.002,0.064,29.2,59.0,0.0,0.007,0.003,0.004,0.018,,,,
Bangkok,2019-11-23 13:00:00+00:00,0.007,,67.0,1.38,0.003,0.072,28.9,57.0,0.0,0.003,0.006,0.004,0.008,,,,
Bangkok,2019-11-23 14:00:00+00:00,0.003,,67.0,1.48,0.002,0.075,28.3,60.0,0.0,0.003,0.014,0.009,0.0055,,,,
Bangkok,2019-11-23 15:00:00+00:00,0.003,,67.0,1.29,0.002,0.0695,26.2,77.0,0.0,0.003,0.01,0.005,0.003,,,,
Bangkok,2019-11-23 16:00:00+00:00,0.003,,67.0,1.1,0.002,0.064,27.0,67.0,0.0,0.006,0.004,0.008,0.002,,,,
Bangkok,2019-11-23 17:00:00+00:00,0.006,,66.0,1.01,0.002,0.062,26.7,68.0,0.0,0.014,0.004,0.016,0.004,,,,
Bangkok,2019-11-23 18:00:00+00:00,0.014,,66.0,0.55,0.001,0.038,25.5,80.0,0.0,0.01,0.009,0.028,0.006,,,,
Bangkok,2019-11-23 19:00:00+00:00,0.01,,64.0,0.52,0.001,0.033,25.5,74.0,0.0,0.004,0.005,0.039,0.003,,,,
Bangkok,2019-11-23 20:00:00+00:00,0.004,,62.0,0.71,0.002,0.058,25.1,76.0,0.0,0.004,0.008,0.046,0.002,,,,
Bangkok,2019-11-23 21:00:00+00:00,0.004,,61.0,0.65,0.002,0.039,25.0,83.0,0.0,0.009,0.016,0.054,0.005,,,,
Bangkok,2019-11-23 22:00:00+00:00,0.009,,60.0,0.53,0.002,0.029,24.8,78.0,0.0,0.005,0.028,0.052,0.005,,,,
Bangkok,2019-11-23 23:00:00+00:00,0.005,,60.0,0.65,0.002,0.036,24.6,77.0,0.0,0.008,0.039,0.049,0.002,,,,
Bangkok,2019-11-24 00:00:00+00:00,0.008,,60.0,0.66,0.002,0.035,24.2,85.0,0.0,0.016,0.046,0.054,0.003,,,,
Bangkok,2019-11-24 01:00:00+00:00,0.016,,59.0,0.53,0.001,0.032,26.5,70.0,0.0,0.028,0.054,0.05,0.004,,,,
Bangkok,2019-11-24 02:00:00+00:00,0.028,,60.0,0.38,0.001,0.025,28.5,62.0,1.8,0.039,0.052,0.034,0.017,,,,
Bangkok,2019-11-24 03:00:00+00:00,0.039,,60.0,0.26,0.001,0.021,29.0,59.0,5.4,0.046,0.049,0.038,0.03,,,,
Bangkok,2019-11-24 04:00:00+00:00,0.046,,60.0,0.29,0.001,0.018,31.6,51.0,1.8,0.054,0.054,0.018,0.036000000000000004,,,,
Bangkok,2019-11-24 05:00:00+00:00,0.054,,60.0,0.28,0.001,0.013,32.6,47.0,3.7,0.052,0.05,0.008,0.042,,,,
Bangkok,2019-11-24 06:00:00+00:00,0.052,,59.0,0.39,0.001,0.022,34.3,39.0,7.6,0.049,0.034,0.0055,0.044,,,,
Bangkok,2019-11-24 07:00:00+00:00,0.049,,59.0,0.5,0.001,0.026,33.1,43.0,1.8,0.054,0.038,0.003,0.046,,,,
Bangkok,2019-11-24 08:00:00+00:00,0.054,,59.0,0.49,0.001,0.023,33.2,43.0,1.8,0.05,0.018,0.002,0.055,,,,
Bangkok,2019-11-24 09:00:00+00:00,0.05,,59.0,0.48,0.0,0.017,33.5,42.0,3.6,0.034,0.008,0.004,0.054,,,,
Bangkok,2019-11-24 10:00:00+00:00,0.034,,58.0,0.79,0.001,0.046,32.6,45.0,1.8,0.038,0.0055,0.006,0.043,,,,
Bangkok,2019-11-24 11:00:00+00:00,0.038,,57.0,0.87,0.001,0.042,31.3,49.0,0.0,0.018,0.003,0.003,0.022,,,,
Bangkok,2019-11-24 12:00:00+00:00,0.018,,58.0,0.97,0.001,0.058,29.3,51.0,0.0,0.008,0.002,0.002,0.012,,,,
Bangkok,2019-11-24 13:00:00+00:00,0.008,,58.0,1.04,0.002,0.067,29.4,59.0,0.0,0.0055,0.004,0.005,0.011,,,,
Bangkok,2019-11-24 14:00:00+00:00,0.0055,,58.5,0.995,0.002,0.0685,28.7,62.0,0.0,0.003,0.006,0.005,0.011,,,,
Bangkok,2019-11-24 15:00:00+00:00,0.003,,59.0,0.95,0.002,0.07,27.2,63.0,0.0,0.002,0.003,0.002,0.014,,,,
Bangkok,2019-11-24 16:00:00+00:00,0.002,,60.0,1.01,0.002,0.071,27.2,66.0,0.0,0.004,0.002,0.003,0.015,,,,
Bangkok,2019-11-24 17:00:00+00:00,0.004,,60.0,0.89,0.001,0.057,26.9,68.0,0.0,0.006,0.005,0.004,0.013,,,,
Bangkok,2019-11-24 18:00:00+00:00,0.006,,60.0,0.78,0.001,0.053,25.5,80.0,0.0,0.003,0.005,0.017,0.019,,,,
Bangkok,2019-11-24 19:00:00+00:00,0.003,,61.0,0.78,0.001,0.049,26.1,69.0,0.0,0.002,0.002,0.03,0.021,,,,
Bangkok,2019-11-24 20:00:00+00:00,0.002,,62.0,0.81,0.001,0.046,25.9,71.0,0.0,0.005,0.003,0.036000000000000004,0.019,,,,
Bangkok,2019-11-24 21:00:00+00:00,0.005,,63.0,0.81,0.002,0.043,25.0,83.0,0.0,0.005,0.004,0.042,0.008,,,,
Bangkok,2019-11-24 22:00:00+00:00,0.005,,65.0,0.85,0.002,0.038,25.3,78.0,0.0,0.002,0.017,0.044,0.003,,,,
Bangkok,2019-11-24 23:00:00+00:00,0.002,,67.0,1.05,0.003,0.048,25.2,78.0,0.0,0.003,0.03,0.046,0.002,,,,
Bangkok,2019-11-25 00:00:00+00:00,0.003,,69.0,1.64,0.003,0.053,25.6,64.0,0.0,0.004,0.036000000000000004,0.055,0.002,,,,
Bangkok,2019-11-25 01:00:00+00:00,0.004,,71.0,1.37,0.005,0.069,26.8,70.0,1.8,0.017,0.042,0.054,0.003,,,,
Bangkok,2019-11-25 02:00:00+00:00,0.017,,73.0,0.66,0.003,0.045,28.7,62.0,1.8,0.03,0.044,0.043,0.009,,,,
Bangkok,2019-11-25 03:00:00+00:00,0.03,,74.0,0.38,0.001,0.025,29.0,58.0,3.6,0.036000000000000004,0.046,0.022,0.0185,,,,
Bangkok,2019-11-25 04:00:00+00:00,0.036000000000000004,,74.0,0.33499999999999996,0.001,0.018000000000000002,31.7,48.0,3.7,0.042,0.055,0.012,0.028,,,,
Bangkok,2019-11-25 05:00:00+00:00,0.042,,74.0,0.29,0.001,0.011,32.6,46.0,3.7,0.044,0.054,0.011,0.04,,,,
Bangkok,2019-11-25 06:00:00+00:00,0.044,,74.0,0.23,0.001,0.011,34.3,45.0,5.4,0.046,0.043,0.011,0.038,,,,
Bangkok,2019-11-25 07:00:00+00:00,0.046,,74.0,0.41,0.001,0.019,33.0,46.0,3.7,0.055,0.022,0.014,0.043,,,,
Bangkok,2019-11-25 08:00:00+00:00,0.055,,74.0,0.53,0.001,0.026,33.2,46.0,3.7,0.054,0.012,0.015,0.038,,,,
Bangkok,2019-11-25 09:00:00+00:00,0.054,,75.0,0.51,0.001,0.027,33.6,43.0,3.6,0.043,0.011,0.013,0.045,,,,
Bangkok,2019-11-25 10:00:00+00:00,0.043,,76.0,0.57,0.001,0.026,32.9,48.0,1.8,0.022,0.011,0.019,0.038,,,,
Bangkok,2019-11-25 11:00:00+00:00,0.022,,75.0,0.54,0.0,0.032,31.7,52.0,1.8,0.012,0.014,0.021,0.031,,,,
Bangkok,2019-11-25 12:00:00+00:00,0.012,,74.0,0.5,0.001,0.036,30.2,53.0,0.0,0.011,0.015,0.019,0.012,,,,
Bangkok,2019-11-25 13:00:00+00:00,0.011,,72.0,0.44,0.0,0.033,29.7,59.0,0.0,0.011,0.013,0.008,0.007,,,,
Bangkok,2019-11-25 14:00:00+00:00,0.011,,69.0,0.38,0.001,0.032,29.1,61.0,0.0,0.014,0.019,0.003,0.001,,,,
Bangkok,2019-11-25 15:00:00+00:00,0.014,,67.0,0.36,0.001,0.03,29.5,51.0,0.0,0.015,0.021,0.002,0.001,,,,
Bangkok,2019-11-25 16:00:00+00:00,0.015,,64.0,0.34,0.0,0.027,27.9,63.0,0.0,0.013,0.019,0.002,0.001,,,,
Bangkok,2019-11-25 17:00:00+00:00,0.013,,62.0,0.33,0.0,0.029,27.4,64.0,0.0,0.019,0.008,0.003,0.001,,,,
Bangkok,2019-11-25 18:00:00+00:00,0.019,,60.0,0.26,0.0,0.021,27.1,64.0,0.0,0.021,0.003,0.009,0.001,,,,
Bangkok,2019-11-25 19:00:00+00:00,0.021,,58.0,0.22,0.0,0.016,27.0,61.0,0.0,0.019,0.002,0.0185,0.001,,,,
Bangkok,2019-11-25 20:00:00+00:00,0.019,,57.0,0.27,0.0,0.019,26.5,63.0,0.0,0.008,0.002,0.028,0.001,,,,
Bangkok,2019-11-25 21:00:00+00:00,0.008,,55.0,0.44,0.001,0.031,25.8,70.0,0.0,0.003,0.003,0.04,0.001,,,,
Bangkok,2019-11-25 22:00:00+00:00,0.003,,53.0,0.49,0.001,0.035,25.7,76.0,0.0,0.002,0.009,0.038,0.001,,,,
Bangkok,2019-11-25 23:00:00+00:00,0.002,,51.0,0.65,0.002,0.038,25.5,74.0,0.0,0.002,0.0185,0.043,0.001,,,,
Bangkok,2019-11-26 00:00:00+00:00,0.002,,49.0,1.92,0.003,0.044,24.8,65.0,0.0,0.003,0.028,0.038,0.003,,,,
Bangkok,2019-11-26 01:00:00+00:00,0.003,,47.0,1.15,0.007,0.095,26.8,64.0,1.8,0.009,0.04,0.045,0.007,,,,
Bangkok,2019-11-26 02:00:00+00:00,0.009,,46.0,0.67,0.003,0.053,28.4,58.0,1.8,0.0185,0.038,0.038,0.0055,,,,
Bangkok,2019-11-26 03:00:00+00:00,0.0185,,46.5,0.595,0.0025,0.044,30.9,53.0,3.6,0.028,0.043,0.031,0.004,,,,
Bangkok,2019-11-26 04:00:00+00:00,0.028,,47.0,0.52,0.002,0.035,31.0,49.0,3.7,0.04,0.038,0.012,0.01,,,,
Bangkok,2019-11-26 05:00:00+00:00,0.04,,48.0,0.41,0.001,0.025,32.1,47.0,3.7,0.038,0.045,0.007,0.018,,,,
Bangkok,2019-11-26 06:00:00+00:00,0.038,,48.0,0.56,0.001,0.034,33.7,44.0,7.6,0.043,0.038,0.001,0.024,,,,
Bangkok,2019-11-26 07:00:00+00:00,0.043,,48.0,0.35,0.001,0.012,33.3,46.0,3.7,0.038,0.031,0.001,0.024,,,,
Bangkok,2019-11-26 08:00:00+00:00,0.038,,48.0,0.46,0.001,0.018,33.4,45.0,1.8,0.045,0.012,0.001,0.026,,,,
Bangkok,2019-11-26 09:00:00+00:00,0.045,,47.0,0.51,0.001,0.018,33.5,44.0,3.6,0.038,0.007,0.001,0.023,,,,
Bangkok,2019-11-26 10:00:00+00:00,0.038,,47.0,0.66,0.001,0.0325,32.5,49.0,0.0,0.031,0.001,0.001,0.021,,,,
Bangkok,2019-11-26 11:00:00+00:00,0.031,,47.0,0.81,0.001,0.047,31.5,52.0,0.0,0.012,0.001,0.001,0.017,,,,
Bangkok,2019-11-26 12:00:00+00:00,0.012,,48.0,0.98,0.001,0.055,30.8,61.0,0.0,0.007,0.001,0.001,0.01,,,,
Bangkok,2019-11-26 13:00:00+00:00,0.007,,49.0,0.93,0.001,0.056,30.0,60.0,0.0,0.001,0.001,0.001,0.002,,,,
Bangkok,2019-11-26 14:00:00+00:00,0.001,,51.0,0.98,0.001,0.061,29.5,62.0,0.0,0.001,0.001,0.001,0.001,,,,
Bangkok,2019-11-26 15:00:00+00:00,0.001,,52.0,0.9,0.001,0.058,29.5,68.0,0.0,0.001,0.001,0.001,0.002,,,,
Bangkok,2019-11-26 16:00:00+00:00,0.001,,54.0,0.89,0.002,0.063,28.4,65.0,0.0,0.001,0.001,0.003,0.006,,,,
Bangkok,2019-11-26 17:00:00+00:00,0.001,,56.0,1.04,0.002,0.057,28.0,67.0,0.0,0.001,0.001,0.007,0.003,,,,
Bangkok,2019-11-26 18:00:00+00:00,0.001,,57.0,1.08,0.002,0.048,28.0,65.0,0.0,0.001,0.001,0.0055,0.002,,,,
Bangkok,2019-11-26 19:00:00+00:00,0.001,,58.0,0.63,0.002,0.046,27.7,70.0,0.0,0.001,0.001,0.004,0.001,,,,
Bangkok,2019-11-26 20:00:00+00:00,0.001,,60.0,0.58,0.002,0.046,27.3,72.0,0.0,0.001,0.003,0.01,0.009,,,,
Bangkok,2019-11-26 21:00:00+00:00,0.001,,61.0,0.71,0.002,0.049,26.8,72.0,0.0,0.001,0.007,0.018,0.009,,,,
Bangkok,2019-11-26 22:00:00+00:00,0.001,,63.0,0.7,0.001,0.037,26.8,71.0,0.0,0.001,0.0055,0.024,0.006,,,,
Bangkok,2019-11-26 23:00:00+00:00,0.001,,64.0,0.92,0.002,0.035,26.6,71.0,0.0,0.003,0.004,0.024,0.006,,,,
Bangkok,2019-11-27 00:00:00+00:00,0.003,,65.0,0.91,0.002,0.038,26.0,77.0,0.0,0.007,0.01,0.026,0.007,,,,
Bangkok,2019-11-27 01:00:00+00:00,0.007,,64.0,0.8,0.002,0.048,27.9,68.0,1.8,0.0055,0.018,0.023,0.011,,,,
Bangkok,2019-11-27 02:00:00+00:00,0.0055,,63.0,0.76,0.002,0.042499999999999996,29.6,62.0,1.8,0.004,0.024,0.021,0.015,,,,
Bangkok,2019-11-27 03:00:00+00:00,0.004,,62.0,0.72,0.002,0.037,31.7,57.0,3.6,0.01,0.024,0.017,0.019,,,,
Bangkok,2019-11-27 04:00:00+00:00,0.01,,62.0,0.51,0.001,0.023,32.0,55.0,3.7,0.018,0.026,0.01,0.022,,,,
Bangkok,2019-11-27 05:00:00+00:00,0.018,,61.0,0.44,0.001,0.02,32.8,52.0,3.7,0.024,0.023,0.002,0.025,,,,
Bangkok,2019-11-27 06:00:00+00:00,0.024,,61.0,0.42,0.0,0.016,33.5,53.0,3.6,0.024,0.021,0.001,0.025,,,,
